# s1, s2, s3, s4, s5, s6, s7, s8, s9, sMean, LidoSNS1, LidoSNS2, LidoSNS3, LidoSNSmean, LidoSham1, LidoSham2, LidoSham3, LidoShamMean, Hex1, Hex2, Hex3, HexMean, Atr1, Atr2, Atr3, AtrMean
1.649986894973828611e-01,2.149045684561887160e-01,3.701712032407051822e-01,2.238452722750551571e-01,1.212231205347105573e-01,2.423884334665622475e-01,9.435653673382020379e-02,2.153770528202095247e-01,3.891671028449437131e-01,2.262702199855086416e-01,2.471439234758094072e-01,2.521958126424607149e-01,2.858245202545560693e-01,2.617214187909420731e-01,2.016153093477356661e-01,3.241487581647675142e-01,3.929988007024647345e-01,3.062542894049892772e-01,2.381626125744986666e-01,2.949639817244481543e-01,1.879595994504640599e-01,2.403620645831369418e-01,2.221127634495374537e-01,3.563273535822688021e-01,2.295081078177560185e-01,2.693160749498541007e-01
1.754032633179711809e-01,2.257289755537481568e-01,2.877847802493604945e-01,2.165674028084637881e-01,1.280020423206980895e-01,2.266064385640305656e-01,1.105329413836841496e-01,1.976928066528877426e-01,3.450657205059385890e-01,2.125982634840869745e-01,2.796470950292899715e-01,3.355355612874347804e-01,3.732247527130340137e-01,3.294691363432529219e-01,1.685157855844479913e-01,3.953534973056164747e-01,3.586388289214937908e-01,3.075027039371860949e-01,2.461793844886059901e-01,2.442305197813972595e-01,1.669478938689550884e-01,2.191192660463194553e-01,2.326678531371271785e-01,3.480554425251199402e-01,2.476735000344447712e-01,2.761322652322306115e-01
1.393322560393222831e-01,2.351528111045990133e-01,2.596931614951053513e-01,2.596126815246471153e-01,1.258314746682348273e-01,1.828908331217974081e-01,1.273404326354573013e-01,2.302780479468388708e-01,2.766698479885377759e-01,2.040890607249488675e-01,2.963777600808512602e-01,3.720638970126756706e-01,3.989927717931280315e-01,3.558114762955517096e-01,1.403326331123281590e-01,4.150047634374672834e-01,3.627606661566830093e-01,3.060326875688261228e-01,2.907866053439803755e-01,2.694222589031738946e-01,1.946689522702996500e-01,2.516259388391513530e-01,2.696064435980914942e-01,3.513973642233750860e-01,3.113588319429411166e-01,3.107875465881358990e-01
1.232250530218564621e-01,2.299491561554827257e-01,2.526257047450620741e-01,2.640652784820076704e-01,9.612062565325771302e-02,1.195475807813878022e-01,1.233147926520679477e-01,2.091160988316026759e-01,2.609765972000019363e-01,1.865489875025252431e-01,2.950615399330544508e-01,4.517129194684216253e-01,4.169585701403619171e-01,3.879110098472793311e-01,1.911834420913464672e-01,4.330149264532024977e-01,3.841679825154841188e-01,3.361221170200110464e-01,3.023200843828846018e-01,2.625171830617681334e-01,1.937310249926056938e-01,2.528560974790861060e-01,3.063678507424654751e-01,3.167170981036818711e-01,3.195719403478108345e-01,3.142189630646527454e-01
1.526265912064225516e-01,2.344485557479373539e-01,2.362646342905769248e-01,2.516928774865668794e-01,8.163791823027839734e-02,9.568256476333018845e-02,1.152692967033701194e-01,2.072694195952827501e-01,2.083839653333185993e-01,1.759195359285648796e-01,2.829885072837626803e-01,4.490555536895343147e-01,4.087174582839224746e-01,3.802538397524064528e-01,2.079469498773903469e-01,3.991423950323962910e-01,3.610112796246482958e-01,3.227002081781449871e-01,2.597725495368294335e-01,2.497252404218919253e-01,1.702845180607326370e-01,2.265941026731513597e-01,2.838188934896151983e-01,2.052710968237519695e-01,3.422376719457730365e-01,2.771092207530467255e-01
2.065094369943189234e-01,1.844334914166683714e-01,2.792275540533857847e-01,1.808791485157698331e-01,7.818725067128137751e-02,7.573049425587186079e-02,1.173877278821350983e-01,2.020342712556271181e-01,1.702367316688366827e-01,1.660695674126549948e-01,3.767219761207982742e-01,4.647611205317616623e-01,3.510007063149231388e-01,3.974946009891610621e-01,2.030888452319757620e-01,3.220070924907219023e-01,3.552948393639354663e-01,2.934635923622110343e-01,2.097161972718922240e-01,2.654075090225411770e-01,1.532657475785455803e-01,2.094631512909929938e-01,3.761087693797676712e-01,1.667061232747258370e-01,3.354323368532178273e-01,2.927490765025704822e-01
1.856877003922896563e-01,2.173445876131449295e-01,3.148304256942935919e-01,1.667391100441491802e-01,7.187870618072018936e-02,8.543539527297454306e-02,1.038305513412701997e-01,2.361469137612765279e-01,2.340155381467155793e-01,1.795454364940927416e-01,3.704018691445412625e-01,4.575409006564399306e-01,2.752596929063571563e-01,3.677341542357794313e-01,2.321368311546990471e-01,2.552933762707070287e-01,3.775118904107088724e-01,2.883140326120383068e-01,2.479878660487756237e-01,3.260313635821233680e-01,1.556248351071303770e-01,2.432146882460097803e-01,3.953917385292157749e-01,1.749446411353034192e-01,3.282651741347109575e-01,2.995338512664100783e-01
2.132978150709696763e-01,2.397068849879730179e-01,2.463562882165199197e-01,1.250828757058897733e-01,7.168629035495203972e-02,6.474804427196829970e-02,9.580951507134471967e-02,2.486175089165350016e-01,2.488648675572392166e-01,1.726855655725990646e-01,3.492356018899954728e-01,5.034958571618858292e-01,2.668939697540679279e-01,3.732084762686497803e-01,2.184395301897879560e-01,2.339415530741263127e-01,3.479485888641974389e-01,2.667765573760372266e-01,1.668799463363612179e-01,3.476718726349126709e-01,1.478193422779796040e-01,2.207903870830845161e-01,3.777010227809015075e-01,1.796778990106915330e-01,2.948040322041322048e-01,2.840609846652417114e-01
2.491246412350250350e-01,2.444124114378510570e-01,2.215350490403096839e-01,9.761409120627603797e-02,6.152831351828638023e-02,9.560294128802127034e-02,8.901534188033366490e-02,2.746978809923724674e-01,2.903408897600172622e-01,1.804301733731658586e-01,3.358011539666435619e-01,4.938603877922730367e-01,2.774097335703004097e-01,3.690237584430723916e-01,1.900475235842662980e-01,2.585248850459450631e-01,3.293176196629786778e-01,2.592966760977299945e-01,2.019556190263145368e-01,3.899001262060217132e-01,1.389673177330095766e-01,2.436076876551152848e-01,3.345213514204118388e-01,1.699943212965209227e-01,2.642710823382131702e-01,2.562622516850486254e-01
2.791455712680558920e-01,2.814125177064447092e-01,1.890645247496230696e-01,1.029129497527534881e-01,5.011430932700342705e-02,1.339190567103805962e-01,8.079791284992339506e-02,2.896663130638927330e-01,3.198957084539358897e-01,1.918809848757792313e-01,3.602716897583235212e-01,4.532404926163181580e-01,2.826693385219371524e-01,3.653938402988596290e-01,1.769613537402463521e-01,2.613817816530897287e-01,3.378740300288086695e-01,2.587390551407149353e-01,2.093132148139574267e-01,4.298299008533597032e-01,1.515862906124411380e-01,2.635764687599194134e-01,3.040485236998989871e-01,1.597813677465097781e-01,2.162328325973490450e-01,2.266875746812525849e-01
2.326952506790128383e-01,3.207222537435076015e-01,1.426125647889449621e-01,1.348399385442341780e-01,4.931956364789318037e-02,1.594089838367111212e-01,8.995588399021485493e-02,3.726272667221294799e-01,3.341843153603704653e-01,2.040406690347798535e-01,2.979320240567148170e-01,5.244535655504080074e-01,3.028800620277521949e-01,3.750885505449583768e-01,2.422594966207341771e-01,2.703125524847962424e-01,2.581391122068666388e-01,2.569037204374657324e-01,2.639089229952503723e-01,4.286109769945632419e-01,1.279409607585520747e-01,2.734869535827885723e-01,1.697322169444916429e-01,1.655038089377200150e-01,1.665261759470993697e-01,1.672540672764370184e-01
2.413113557929257580e-01,2.885996617628563965e-01,1.113694801332648920e-01,1.357619633747070564e-01,3.855913602228344672e-02,1.832019866757690352e-01,1.401184536595550811e-01,4.146729161106811890e-01,3.086154816507161169e-01,2.069122705758620895e-01,2.565354571693049257e-01,5.774763194110917874e-01,2.764182544413387177e-01,3.701433436739118288e-01,2.569202379309046824e-01,3.351244020394872902e-01,1.941300857381136891e-01,2.620582419028352206e-01,2.243928356380848754e-01,3.841662559939692523e-01,8.423380681914664769e-02,2.309309661504002353e-01,1.584230517121298365e-01,1.737330027603022076e-01,1.615908826804499654e-01,1.645823123842939939e-01
2.332802266282577308e-01,2.803157501770474624e-01,1.340092299757536520e-01,1.323621991336779158e-01,3.443698181004570952e-02,2.019828949716043209e-01,1.638374997556809320e-01,4.262817117848463622e-01,3.354681869039225495e-01,2.157749645712040698e-01,2.485514926752173948e-01,5.821722053891533744e-01,2.289922819826784861e-01,3.532386600156831036e-01,2.852383194884396400e-01,3.515239148048238116e-01,2.887761088293345213e-01,3.085127810408660465e-01,2.185174337912016429e-01,3.732972637421070883e-01,6.247857677054043102e-02,2.180977581012830679e-01,1.817307521512873392e-01,1.566510165927724185e-01,1.844706535229988786e-01,1.742841407556862121e-01
1.919031493802741406e-01,2.652960180178443039e-01,1.164333570596369355e-01,1.456805063017455326e-01,5.352117800545386217e-02,1.718787105074554289e-01,1.952797199854188759e-01,3.905546978141863912e-01,3.384969093331591239e-01,2.076715829339083053e-01,2.614887583661996695e-01,5.704411359538041904e-01,2.094838183619401606e-01,3.471379042273146642e-01,2.752078582642439875e-01,3.525798963306755462e-01,3.994985114630992262e-01,3.424287553526729755e-01,1.689330930590770552e-01,3.759730932325083819e-01,9.702350611878216013e-02,2.139765641367891991e-01,2.592665676366309180e-01,2.083364670393905160e-01,1.778487886253827810e-01,2.151506077671347106e-01
1.250485707377691769e-01,2.008262343159142316e-01,1.111853920423094139e-01,1.484521405720777010e-01,9.146156414893695519e-02,1.374271011467350090e-01,2.104304897184107459e-01,3.644327819352831677e-01,4.227864349672131317e-01,2.013389677316277659e-01,2.477223475541762698e-01,6.110610311297591801e-01,1.940627277157346842e-01,3.509487021332233780e-01,2.485118741688779609e-01,3.334663123460927525e-01,4.627093263852842253e-01,3.482291709667516000e-01,1.617258490658514403e-01,3.781929129786689714e-01,1.061057736925221234e-01,2.153415119123475163e-01,3.182032229970985782e-01,1.830131712942446032e-01,2.016860706800656655e-01,2.343008216571362823e-01
1.230503281374382141e-01,1.693960952766051520e-01,1.450197253399764519e-01,1.182942086844761265e-01,1.245754843802535233e-01,1.226706164525751264e-01,2.142678108445366658e-01,2.829768319119566056e-01,3.956300948181933341e-01,1.884312439828901564e-01,2.530874769545065073e-01,5.664473710134003692e-01,2.791274252302969328e-01,3.662207577327346031e-01,1.882762562699767384e-01,3.237516624177104174e-01,5.014369273859429210e-01,3.378216153578767478e-01,1.332475649965672859e-01,3.747615048090026102e-01,1.032663707828021388e-01,2.037584801961239978e-01,3.683446690753896524e-01,1.700471566317730832e-01,1.844915857485432409e-01,2.409611371519019551e-01
1.226684065454819034e-01,2.089839218971107360e-01,1.613794384663400083e-01,1.241226455188552819e-01,1.695943884079895159e-01,8.923761097006774334e-02,1.897027080135494370e-01,2.405700588271429408e-01,4.132295151559460811e-01,1.910542993113870658e-01,2.656014871461394589e-01,4.904539690925574513e-01,3.555289305557067792e-01,3.705281289314679150e-01,1.641432197351349598e-01,3.093293650499561176e-01,5.074339762506425711e-01,3.269688536785779198e-01,1.614524236188685791e-01,3.832745816240304970e-01,1.273527297810460313e-01,2.240265783413150358e-01,4.368608373526299826e-01,1.692806573312978513e-01,2.012407799814596443e-01,2.691274248884624742e-01
1.091244590543027498e-01,2.851964734870054974e-01,1.231663861086751410e-01,1.262120810935073167e-01,2.040233441019541627e-01,8.091229238020361536e-02,1.687512586967194750e-01,1.932451318948025798e-01,3.967706275964729690e-01,1.874891171570715054e-01,2.889440135881514715e-01,4.436290988671814373e-01,3.595508822336143107e-01,3.640413315629824065e-01,1.675628349499604097e-01,3.849183665127924314e-01,4.217584937916214471e-01,3.247465650847914387e-01,2.163984955748148309e-01,3.555184982260925497e-01,1.500834524247636748e-01,2.406668154085570277e-01,3.987797452354641115e-01,1.597357136558542889e-01,1.785028456660953111e-01,2.456727681858045520e-01
8.461330854192254669e-02,3.748234063606144528e-01,1.219023068070463067e-01,1.289717626136329953e-01,1.839266028951396237e-01,1.071429536760703655e-01,2.112553220929846987e-01,1.790203654358023810e-01,4.427607856798460029e-01,2.038240904558954736e-01,2.692599684873329124e-01,4.391003710647993219e-01,4.279897909312666004e-01,3.787833768277996671e-01,1.547174014977358014e-01,4.137399021634365903e-01,3.259331730588314602e-01,2.981301589066679969e-01,2.321429734482038099e-01,3.451140016195395899e-01,1.785917643350387607e-01,2.519495798009274146e-01,3.037423024390690784e-01,1.084940088713352707e-01,2.199203134921660363e-01,2.107188749341901424e-01
7.566660773043594468e-02,4.100174888768506887e-01,1.163697769140227961e-01,1.370938152044985370e-01,1.369070557878460659e-01,9.813499161576828833e-02,2.096780513089463172e-01,1.771512297205660447e-01,3.438911409921331375e-01,1.894344620167852933e-01,2.588169374013986612e-01,4.241028437624251302e-01,4.541003929192356514e-01,3.790067246943531476e-01,1.848206838342136282e-01,4.202300004941506018e-01,2.355781836384693295e-01,2.802096226556112235e-01,2.489586665799521370e-01,2.752025346969134145e-01,2.054905186132927608e-01,2.432172399633860671e-01,3.054254208603552345e-01,1.273765698107126865e-01,2.914774106427643341e-01,2.414264671046107702e-01
6.097097129037649943e-02,4.605011545806888540e-01,7.318172435209717441e-02,1.487973852459816837e-01,1.057074732728292277e-01,8.096149785090603346e-02,1.997667543719280903e-01,2.327425107623014300e-01,3.548621301008310636e-01,1.908324002031044353e-01,2.353088817036649572e-01,4.635143299234613101e-01,3.361022210215424133e-01,3.449751442162229398e-01,2.273534201337994998e-01,4.481831437043595767e-01,1.977015928349615537e-01,2.910793855577069045e-01,2.474896039415554472e-01,2.510620190890960890e-01,3.210804696516760259e-01,2.732106975607758170e-01,2.720263681377872445e-01,1.479625772040549236e-01,4.026509666426605349e-01,2.742133039948342343e-01
6.748808490870032706e-02,4.661964171666682089e-01,4.422387536452347667e-02,1.464221849681457965e-01,6.270422552432997065e-02,1.069556946410699511e-01,1.994321621941324563e-01,2.191847470408575249e-01,3.192462795341640680e-01,1.813170745936213135e-01,2.693015430886731565e-01,5.109335062511348724e-01,2.781424031450001055e-01,3.527924841616027485e-01,2.168406756328508378e-01,4.283375974976692535e-01,1.872422916008005811e-01,2.774735215771069186e-01,1.976900983760614960e-01,2.714139275950785413e-01,3.475793322350185233e-01,2.722277860687195017e-01,1.841800863874084315e-01,1.560641107180543996e-01,4.326600245769071651e-01,2.576347405607899987e-01
6.866144849337843525e-02,3.886403487746996066e-01,7.171171932634265445e-02,1.464645754463170246e-01,3.327738336181838147e-02,1.216624861294846455e-01,2.231942043604639991e-01,2.637253723468006572e-01,3.074824231400213881e-01,1.805355512643696536e-01,2.724909975669064233e-01,5.108882548108368837e-01,3.033161124190201230e-01,3.622317882655878285e-01,2.014781252598879802e-01,3.600544921025999878e-01,1.856331693560648033e-01,2.490552622395175719e-01,1.626122119020237677e-01,2.737557372607994921e-01,4.130253387040426216e-01,2.831310959556219697e-01,1.943612610918847849e-01,1.648338213095286164e-01,4.975254708630402201e-01,2.855735177548178738e-01
6.853608302235443539e-02,3.467531345922353347e-01,8.207339138241138976e-02,1.144156504035869631e-01,3.526429277498408649e-02,1.398241319978083541e-01,1.725511056685753997e-01,2.765262136178464059e-01,2.485686304462120799e-01,1.649458482117793501e-01,2.762481344566737329e-01,4.997404125640415029e-01,2.574046256183720738e-01,3.444643908796957699e-01,2.092068015014959259e-01,3.168233573750655063e-01,1.805380320974876440e-01,2.355227303246830439e-01,1.874292828226046537e-01,2.808532980337773433e-01,4.008724225739769276e-01,2.897183344767862989e-01,1.946451484516714403e-01,1.946161041289315163e-01,4.656194850892205750e-01,2.849602458899411772e-01
9.006516000718818582e-02,3.550233039702412330e-01,1.085745550167757784e-01,9.808334581502649308e-02,3.598017601343102279e-02,1.507523007413013316e-01,2.008702799190494603e-01,3.109762087622385818e-01,2.513940963112745175e-01,1.779688251729474036e-01,3.209576371429889718e-01,5.070365760809195654e-01,3.157882263212627438e-01,3.812608131817237234e-01,2.430059651852332081e-01,3.536645764127200886e-01,1.847235711867824537e-01,2.604647042615785835e-01,1.750202741878794654e-01,3.707120547806027622e-01,4.306720830681214918e-01,3.254681373455345916e-01,1.578775095806548845e-01,2.310163080447495132e-01,3.776339771296235992e-01,2.555092649183426379e-01
8.865224182639792894e-02,3.626090261049839114e-01,1.182934851234897222e-01,1.079278602116204439e-01,3.338347087540434466e-02,2.091667876138430526e-01,2.290558436882910998e-01,2.636110025686974612e-01,2.667120489593912680e-01,1.866013074413465922e-01,3.119166153425140808e-01,5.340899213671178591e-01,3.848690204433466988e-01,4.102918523843261944e-01,2.775085049023474082e-01,3.799524810131728603e-01,2.027073165646441910e-01,2.867227674933881532e-01,1.514701391945806053e-01,3.448181789874865677e-01,4.032345581060383100e-01,2.998409587627018369e-01,1.754430759715688848e-01,2.146948909522223004e-01,2.846588618786128899e-01,2.249322762674680343e-01
